HorseName,RaceID,FinishPosition,Distance,Surface_Dirt,Surface_Turf,AvgPastFinishPosition,WinRate,DistanceSuitability,JockeyWinRate,FieldStrength,SurfaceWinRate
terranova,CD-05-19-23-R09,5,0.26666666666666666,True,False,6.2,0.0,0.5,0.05555555555555555,4.401666666666666,0.0
callie's passion,CD-05-19-23-R09,8,0.26666666666666666,True,False,6.0,0.0,4.4,0.09615384615384616,4.401666666666666,0.0
circle back jack,CD-05-19-23-R10,2,0.2,True,False,5.8,0.2,0.6,0.1388888888888889,4.457142857142857,0.2
keen on you,CD-05-19-23-R10,7,0.2,True,False,6.8,0.0,0.8,0.0,4.457142857142857,0.0
aeronaut,CD-05-19-23-R10,4,0.2,True,False,5.8,0.0,0.6,0.06896551724137931,4.457142857142857,0.0
schmoozin,CD-05-19-23-R10,6,0.2,True,False,4.0,0.2,0.9,0.09615384615384616,4.457142857142857,0.2
supremely,CD-05-19-23-R10,3,0.2,True,False,3.2,0.2,0.2,0.08771929824561403,4.457142857142857,0.2
pledgeofallegiance,CD-05-19-23-R10,5,0.2,True,False,3.2,0.2,0.6,0.0,4.457142857142857,0.2
retained,CD-05-19-23-R10,1,0.2,True,False,2.4,0.2,0.4,0.3333333333333333,4.457142857142857,0.2
myopic,CD-05-20-23-R01,1,0.5333333333333333,True,False,4.4,0.2,1.0,0.15384615384615385,5.0,0.2
ferryboat,CD-05-20-23-R01,7,0.5333333333333333,True,False,5.8,0.2,0.1,0.18045112781954886,5.0,0.2
peekacho,CD-05-20-23-R01,4,0.5333333333333333,True,False,6.6,0.0,0.2,0.08771929824561403,5.0,0.0
celerity,CD-05-20-23-R01,5,0.5333333333333333,True,False,4.4,0.0,0.5,0.07317073170731707,5.0,0.0
bajan rum,CD-05-20-23-R01,2,0.5333333333333333,True,False,5.6,0.0,0.4,0.0,5.0,0.0
co conspirator,CD-05-20-23-R01,3,0.5333333333333333,True,False,3.6,0.4,0.1,0.125,5.0,0.4
estilo peligroso,CD-05-20-23-R01,6,0.5333333333333333,True,False,4.6,0.0,0.4,0.09615384615384616,5.0,0.0
little frappucino,CD-05-20-23-R02,6,0.2,True,False,2.4,0.2,0.5,0.07317073170731707,4.108333333333333,0.2
back to normal,CD-05-20-23-R02,5,0.2,True,False,5.4,0.0,0.5,0.0,4.108333333333333,0.0
our team,CD-05-20-23-R02,3,0.2,True,False,4.0,0.25,1.6,0.06521739130434782,4.108333333333333,0.0
western command,CD-05-20-23-R02,1,0.2,True,False,5.25,0.25,1.2,0.12,4.108333333333333,0.25
kentucky bourbon,CD-05-20-23-R02,2,0.2,True,False,3.0,0.2,0.0,0.15,4.108333333333333,0.2
spurs up,CD-05-20-23-R02,4,0.2,True,False,4.6,0.2,1.2,0.09615384615384616,4.108333333333333,0.2
proud foot,CD-05-20-23-R03,3,0.4,True,False,1.8,0.4,1.4,0.12,3.6285714285714286,0.4
super cat lady,CD-05-20-23-R03,7,0.4,True,False,3.8,0.2,1.2,0.08771929824561403,3.6285714285714286,0.2
sonador,CD-05-20-23-R03,4,0.4,True,False,4.8,0.2,0.8,0.0,3.6285714285714286,0.2
need some money,CD-05-20-23-R03,2,0.4,True,False,4.6,0.2,0.7,0.05555555555555555,3.6285714285714286,0.2
klimt's muse,CD-05-20-23-R03,1,0.4,True,False,2.2,0.4,0.9,0.13333333333333333,3.6285714285714286,0.4
center stage,CD-05-20-23-R03,6,0.4,True,False,5.0,0.0,0.5,0.1875,3.6285714285714286,0.0
the club,CD-05-20-23-R03,5,0.4,True,False,3.2,0.2,1.1,0.175,3.6285714285714286,0.0
callie's grit,CD-05-20-23-R04,2,0.4666666666666667,False,True,4.0,0.0,3.3,0.09615384615384616,3.892857142857143,0.0
words of praise,CD-05-20-23-R04,5,0.4666666666666667,False,True,3.6666666666666665,0.0,3.4,0.0,3.892857142857143,0.0
golden runner,CD-05-20-23-R04,6,0.4666666666666667,False,True,4.0,0.0,1.6,0.05555555555555555,3.892857142857143,0.0
tiger tap,CD-05-20-23-R04,3,0.4666666666666667,False,True,4.25,0.0,1.7,0.07317073170731707,3.892857142857143,0.0
guns n' lilies,CD-05-20-23-R04,4,0.4666666666666667,False,True,6.0,0.0,1.3,0.15,3.892857142857143,0.0
army kitten,CD-05-20-23-R04,1,0.4666666666666667,False,True,5.333333333333333,0.0,4.2,0.12,3.892857142857143,0.0
bag lady,CD-05-20-23-R04,7,0.4666666666666667,False,True,0.0,0.0,8.0,0.06896551724137931,3.892857142857143,0.0
judo,CD-05-20-23-R05,2,0.5333333333333333,True,False,3.6,0.2,0.6,0.20930232558139536,5.066666666666666,0.2
code violation,CD-05-20-23-R05,5,0.5333333333333333,True,False,4.0,0.2,0.8,0.1875,5.066666666666666,0.2
classic mark,CD-05-20-23-R05,4,0.5333333333333333,True,False,5.0,0.2,0.4,0.0,5.066666666666666,0.2
freeze pop,CD-05-20-23-R05,3,0.5333333333333333,True,False,3.8,0.2,0.4,0.1388888888888889,5.066666666666666,0.2
mac's time,CD-05-20-23-R05,1,0.5333333333333333,True,False,7.4,0.2,1.1,0.175,5.066666666666666,0.2
oneparticulrharbor,CD-05-20-23-R05,6,0.5333333333333333,True,False,6.6,0.2,0.7,0.16,5.066666666666666,0.2
chilled fireball,CD-05-20-23-R06,2,0.13333333333333333,True,False,0.0,0.0,5.5,0.18045112781954886,2.5,0.0
sassy walker,CD-05-20-23-R06,5,0.13333333333333333,True,False,4.0,0.0,4.6,0.15789473684210525,2.5,0.0
islandinthestream,CD-05-20-23-R06,8,0.13333333333333333,True,False,4.0,0.0,4.4,0.0,2.5,0.0
saucy secret,CD-05-20-23-R06,7,0.13333333333333333,True,False,0.0,0.0,5.5,0.175,2.5,0.0
ruby tap,CD-05-20-23-R06,9,0.13333333333333333,True,False,0.0,0.0,5.5,0.0,2.5,0.0
swanson lake,CD-05-20-23-R06,4,0.13333333333333333,True,False,5.0,0.0,4.5,0.06521739130434782,2.5,0.0
spicy italian,CD-05-20-23-R06,6,0.13333333333333333,True,False,0.0,0.0,5.5,0.07317073170731707,2.5,0.0
pelican lane,CD-05-20-23-R06,3,0.13333333333333333,True,False,4.0,0.0,4.5,0.09210526315789473,2.5,0.0
miss arlington,CD-05-20-23-R06,1,0.13333333333333333,True,False,5.5,0.0,1.5,0.09615384615384616,2.5,0.0
got the bob,CD-05-20-23-R07,4,0.2,True,False,4.333333333333333,0.3333333333333333,2.5,0.0,4.033333333333333,0.3333333333333333
tivy,CD-05-20-23-R07,3,0.2,True,False,2.8,0.2,0.6,0.07317073170731707,4.033333333333333,0.2
gold luck,CD-05-20-23-R07,1,0.2,True,False,5.4,0.0,0.1,0.1388888888888889,4.033333333333333,0.0
chiseler,CD-05-20-23-R07,2,0.2,True,False,3.6,0.0,0.4,0.09210526315789473,4.033333333333333,0.0
woodbine way,CD-05-20-23-R08,8,0.13333333333333333,False,True,4.8,0.0,0.5,0.07317073170731707,4.586111111111111,0.0
massard,CD-05-20-23-R08,5,0.13333333333333333,False,True,7.0,0.0,0.4,0.15,4.586111111111111,0.0
daisy bee,CD-05-20-23-R08,9,0.13333333333333333,False,True,5.2,0.2,2.1,0.06521739130434782,4.586111111111111,0.2
devine charger,CD-05-20-23-R08,4,0.13333333333333333,False,True,3.8,0.0,0.4,0.15789473684210525,4.586111111111111,0.0
lure'em in,CD-05-20-23-R08,3,0.13333333333333333,False,True,5.333333333333333,0.3333333333333333,2.9,0.09210526315789473,4.586111111111111,0.3333333333333333
all that,CD-05-20-23-R08,6,0.13333333333333333,False,True,2.0,0.5,3.4,0.08771929824561403,4.586111111111111,0.0
goldblooded,CD-05-20-23-R08,10,0.13333333333333333,False,True,4.8,0.2,0.9,0.125,4.586111111111111,0.0
mischievous doll,CD-05-20-23-R08,7,0.13333333333333333,False,True,4.0,0.2,0.9,0.03333333333333333,4.586111111111111,0.0
snark,CD-05-20-23-R08,12,0.13333333333333333,False,True,6.0,0.2,1.4,0.12,4.586111111111111,0.2
secret money,CD-05-20-23-R08,1,0.13333333333333333,False,True,2.5,0.5,3.4,0.09615384615384616,4.586111111111111,0.5
numero seis,CD-05-20-23-R08,2,0.13333333333333333,False,True,4.6,0.2,0.4,0.15384615384615385,4.586111111111111,0.2
osiria,CD-05-20-23-R08,11,0.13333333333333333,False,True,5.0,0.2,0.2,0.20930232558139536,4.586111111111111,0.2
sure enough,CD-05-20-23-R09,10,0.2,True,False,3.4,0.2,0.2,0.13333333333333333,5.025,0.2
you're avoiding me,CD-05-20-23-R09,3,0.2,True,False,4.4,0.2,0.1,0.06666666666666667,5.025,0.2
ms hayley,CD-05-20-23-R09,4,0.2,True,False,4.8,0.0,0.2,0.08771929824561403,5.025,0.0
ellie deli,CD-05-20-23-R09,6,0.2,True,False,2.6,0.2,1.6,0.0,5.025,0.2
dre me less,CD-05-20-23-R09,7,0.2,True,False,8.0,0.0,1.8,0.175,5.025,0.0
hardly mischievous,CD-05-20-23-R09,8,0.2,True,False,6.0,0.2,2.1,0.15789473684210525,5.025,0.0
bali dreamin,CD-05-20-23-R09,5,0.2,True,False,3.8,0.2,0.5,0.05555555555555555,5.025,0.2
halo of fire,CD-05-20-23-R09,9,0.2,True,False,7.2,0.2,0.6,0.0,5.025,0.0
with this ring,CD-05-20-23-R10,4,0.13333333333333333,True,False,7.0,0.0,4.7,0.15789473684210525,5.222222222222222,0.0
little hot mess,CD-05-20-23-R10,6,0.13333333333333333,True,False,12.0,0.0,4.4,0.12,5.222222222222222,0.0
driana,CD-05-20-23-R10,2,0.13333333333333333,True,False,0.0,0.0,5.5,0.13333333333333333,5.222222222222222,0.0
green fairy,CD-05-20-23-R10,5,0.13333333333333333,True,False,0.0,0.0,5.5,0.09210526315789473,5.222222222222222,0.0
yanira,CD-05-20-23-R10,7,0.13333333333333333,True,False,10.0,0.0,4.9,0.15,5.222222222222222,0.0
army girl,CD-05-20-23-R10,8,0.13333333333333333,True,False,0.0,0.0,5.5,0.16,5.222222222222222,0.0
lady irene,CD-05-20-23-R10,1,0.13333333333333333,True,False,3.0,0.0,4.7,0.08771929824561403,5.222222222222222,0.0
lacie be good,CD-05-20-23-R10,3,0.13333333333333333,True,False,6.0,0.0,4.0,0.0,5.222222222222222,0.0
mirus,CD-05-20-23-R10,9,0.13333333333333333,True,False,9.0,0.0,4.7,0.2,5.222222222222222,0.0
limited liability,CD-05-20-23-R11,2,1.0,False,True,4.4,0.2,2.8,0.06521739130434782,3.56,0.2
bay street money,CD-05-20-23-R11,10,1.0,False,True,2.2,0.4,2.9,0.15789473684210525,3.56,0.4
mount rundle,CD-05-20-23-R11,6,1.0,False,True,4.8,0.0,2.1,0.03333333333333333,3.56,0.0
tiz the bomb,CD-05-20-23-R11,5,1.0,False,True,5.2,0.0,2.7,0.09210526315789473,3.56,0.0
english conqueror,CD-05-20-23-R11,3,1.0,False,True,2.6,0.2,1.7,0.15,3.56,0.0
time for trouble,CD-05-20-23-R11,7,1.0,False,True,4.4,0.4,2.2,0.16,3.56,0.0
therapist,CD-05-20-23-R11,8,1.0,False,True,3.0,0.6,2.8,0.07317073170731707,3.56,0.4
yamato,CD-05-20-23-R11,4,1.0,False,True,2.4,0.4,3.5,0.0,3.56,0.2
another mystery,CD-05-20-23-R11,9,1.0,False,True,3.4,0.0,1.5,0.09615384615384616,3.56,0.0
foreign relations,CD-05-20-23-R11,1,1.0,False,True,3.2,0.4,2.2,0.1875,3.56,0.2
mr commander,CD-05-21-23-R01,4,0.2,True,False,6.666666666666667,0.0,2.6,0.1388888888888889,5.580952380952381,0.0
supercool,CD-05-21-23-R01,1,0.2,True,False,4.75,0.0,1.7,0.05555555555555555,5.580952380952381,0.0
hail allen,CD-05-21-23-R01,3,0.2,True,False,6.4,0.0,0.9,0.15789473684210525,5.580952380952381,0.0
charlie whiskey,CD-05-21-23-R01,2,0.2,True,False,6.25,0.0,1.4,0.125,5.580952380952381,0.0
chowmein,CD-05-21-23-R01,6,0.2,True,False,4.8,0.0,0.3,0.17307692307692307,5.580952380952381,0.0
velocimo,CD-05-21-23-R01,7,0.2,True,False,5.6,0.0,0.9,0.18045112781954886,5.580952380952381,0.0
texas ted,CD-05-21-23-R01,5,0.2,True,False,4.6,0.0,1.2,0.09615384615384616,5.580952380952381,0.0
transparency,CD-05-21-23-R02,4,0.3333333333333333,True,False,2.5,0.5,4.7,0.08771929824561403,3.9,0.5
raindrops on roses,CD-05-21-23-R02,2,0.3333333333333333,True,False,4.5,0.25,2.3,0.16,3.9,0.25
comedy act,CD-05-21-23-R02,3,0.3333333333333333,True,False,5.6,0.0,1.2,0.175,3.9,0.0
story hour,CD-05-21-23-R02,1,0.3333333333333333,True,False,3.0,0.2,0.9,0.19047619047619047,3.9,0.2
hocus,CD-05-21-23-R03,4,0.26666666666666666,True,False,1.0,1.0,5.3,0.1875,4.96,1.0
ignitis,CD-05-21-23-R03,5,0.26666666666666666,True,False,5.6,0.0,0.8,0.18045112781954886,4.96,0.0
american icon,CD-05-21-23-R03,3,0.26666666666666666,True,False,8.8,0.0,0.9,0.0,4.96,0.0
rider's special,CD-05-21-23-R03,1,0.26666666666666666,True,False,4.6,0.0,1.4,0.16326530612244897,4.96,0.0
insolito,CD-05-21-23-R03,2,0.26666666666666666,True,False,4.8,0.2,0.6,0.1388888888888889,4.96,0.2
cousin odell,CD-05-21-23-R04,5,0.2,True,False,0.0,0.0,6.0,0.05555555555555555,4.992857142857143,0.0
full time job,CD-05-21-23-R04,7,0.2,True,False,8.0,0.0,4.9,0.12,4.992857142857143,0.0
left pocket money,CD-05-21-23-R04,6,0.2,True,False,9.0,0.0,4.8,0.0,4.992857142857143,0.0
gary's flying lion,CD-05-21-23-R04,4,0.2,True,False,0.0,0.0,6.0,0.13333333333333333,4.992857142857143,0.0
scotch no rocks,CD-05-21-23-R04,3,0.2,True,False,5.6,0.0,0.4,0.0,4.992857142857143,0.0
midway miracle,CD-05-21-23-R04,1,0.2,True,False,5.6,0.0,1.0,0.03333333333333333,4.992857142857143,0.0
king of kentucky,CD-05-21-23-R04,2,0.2,True,False,6.75,0.0,1.9,0.0,4.992857142857143,0.0
switzer,CD-05-21-23-R05,3,0.2,True,False,6.0,0.0,0.8,0.16326530612244897,4.911111111111111,0.0
vale,CD-05-21-23-R05,2,0.2,True,False,5.4,0.2,1.5,0.08771929824561403,4.911111111111111,0.2
infiltrator,CD-05-21-23-R05,1,0.2,True,False,4.0,0.5,3.6,0.18045112781954886,4.911111111111111,0.5
louisianimal,CD-05-21-23-R05,5,0.2,True,False,6.666666666666667,0.3333333333333333,2.5,0.05555555555555555,4.911111111111111,0.3333333333333333
baby quinn,CD-05-21-23-R05,4,0.2,True,False,3.6,0.2,0.5,0.12,4.911111111111111,0.2
town branch,CD-05-21-23-R05,6,0.2,True,False,3.8,0.2,0.1,0.125,4.911111111111111,0.2
candy light,CD-05-21-23-R06,5,0.4666666666666667,False,True,2.8,0.4,0.6,0.16326530612244897,3.8,0.2
intrigue,CD-05-21-23-R06,8,0.4666666666666667,False,True,3.4,0.4,1.6,0.1388888888888889,3.8,0.0
henrietta topham,CD-05-21-23-R06,1,0.4666666666666667,False,True,3.8,0.2,0.4,0.06521739130434782,3.8,0.2
wave of goodness,CD-05-21-23-R06,7,0.4666666666666667,False,True,2.4,0.4,0.4,0.125,3.8,0.4
arm candy,CD-05-21-23-R06,4,0.4666666666666667,False,True,6.0,0.0,0.3,0.09210526315789473,3.8,0.0
justify my love brz,CD-05-21-23-R06,3,0.4666666666666667,False,True,5.4,0.2,0.4,0.16666666666666666,3.8,0.2
valentina day,CD-05-21-23-R06,6,0.4666666666666667,False,True,4.6,0.2,0.6,0.1,3.8,0.0
fast as flight,CD-05-21-23-R06,2,0.4666666666666667,False,True,2.0,0.4,0.3,0.18045112781954886,3.8,0.4
smoke wagon,CD-05-21-23-R07,5,0.13333333333333333,True,False,0.0,0.0,5.5,0.03333333333333333,2.0954545454545457,0.0
wild thinker,CD-05-21-23-R07,2,0.13333333333333333,True,False,2.5,0.0,3.5,0.18045112781954886,2.0954545454545457,0.0
top secret,CD-05-21-23-R07,4,0.13333333333333333,True,False,5.0,0.0,4.7,0.07317073170731707,2.0954545454545457,0.0
cuore sacro,CD-05-21-23-R07,8,0.13333333333333333,True,False,2.0,0.0,4.4,0.06521739130434782,2.0954545454545457,0.0
briterdayzahead,CD-05-21-23-R07,1,0.13333333333333333,True,False,4.0,0.0,3.7,0.16326530612244897,2.0954545454545457,0.0
ludwig,CD-05-21-23-R07,3,0.13333333333333333,True,False,4.75,0.0,2.0,0.16666666666666666,2.0954545454545457,0.0
unwrapped,CD-05-21-23-R07,9,0.13333333333333333,True,False,0.0,0.0,5.5,0.13333333333333333,2.0954545454545457,0.0
holy moly abraham,CD-05-21-23-R07,7,0.13333333333333333,True,False,0.0,0.0,5.5,0.0,2.0954545454545457,0.0
cloud without rein,CD-05-21-23-R07,6,0.13333333333333333,True,False,4.8,0.0,0.4,0.06896551724137931,2.0954545454545457,0.0
bolt action,CD-05-21-23-R07,11,0.13333333333333333,True,False,0.0,0.0,5.5,0.08771929824561403,2.0954545454545457,0.0
son of a gray,CD-05-21-23-R07,10,0.13333333333333333,True,False,0.0,0.0,5.5,0.0,2.0954545454545457,0.0
page one,CD-05-21-23-R08,5,0.26666666666666666,True,False,4.2,0.0,0.4,0.1388888888888889,3.5,0.0
appeal denied,CD-05-21-23-R08,7,0.26666666666666666,True,False,5.0,0.4,0.3,0.09210526315789473,3.5,0.4
charter oak,CD-05-21-23-R08,8,0.26666666666666666,True,False,3.4,0.2,1.5,0.16,3.5,0.2
greener pastures,CD-05-21-23-R08,4,0.26666666666666666,True,False,5.0,0.0,0.6,0.06521739130434782,3.5,0.0
blue light,CD-05-21-23-R08,6,0.26666666666666666,True,False,1.5,0.5,4.1,0.16326530612244897,3.5,0.5
saudi crown,CD-05-21-23-R08,1,0.26666666666666666,True,False,1.0,1.0,5.3,0.20930232558139536,3.5,1.0
sweet cherry pie,CD-05-21-23-R08,2,0.26666666666666666,True,False,2.5,0.5,4.1,0.18045112781954886,3.5,0.5
angkor,CD-05-21-23-R08,3,0.26666666666666666,True,False,5.4,0.0,0.8,0.17307692307692307,3.5,0.0
big elm,CD-05-21-23-R09,9,0.5333333333333333,False,True,4.5,0.0,6.0,0.06521739130434782,3.9875000000000003,0.0
harry hood,CD-05-21-23-R09,4,0.5333333333333333,False,True,7.0,0.0,7.0,0.16326530612244897,3.9875000000000003,0.0
illegal,CD-05-21-23-R09,11,0.5333333333333333,False,True,0.0,0.0,8.5,0.15,3.9875000000000003,0.0
fightertown,CD-05-21-23-R09,12,0.5333333333333333,False,True,4.8,0.0,0.4,0.20930232558139536,3.9875000000000003,0.0
crusader conrad,CD-05-21-23-R09,10,0.5333333333333333,False,True,0.0,0.0,8.5,0.1875,3.9875000000000003,0.0
now that ican rock,CD-05-21-23-R09,5,0.5333333333333333,False,True,4.0,0.0,4.4,0.0,3.9875000000000003,0.0
caroom,CD-05-21-23-R09,3,0.5333333333333333,False,True,4.0,0.0,0.6,0.09615384615384616,3.9875000000000003,0.0
highest rated ire,CD-05-21-23-R09,8,0.5333333333333333,False,True,7.0,0.0,6.9,0.09210526315789473,3.9875000000000003,0.0
athens moon,CD-05-21-23-R09,7,0.5333333333333333,False,True,0.0,0.0,8.5,0.15789473684210525,3.9875000000000003,0.0
roenick,CD-05-21-23-R09,6,0.5333333333333333,False,True,6.8,0.0,1.3,0.18045112781954886,3.9875000000000003,0.0
taking candy,CD-05-21-23-R09,1,0.5333333333333333,False,True,6.0,0.0,6.8,0.15384615384615385,3.9875000000000003,0.0
st neots,CD-05-21-23-R09,2,0.5333333333333333,False,True,3.75,0.0,2.4,0.18045112781954886,3.9875000000000003,0.0
divining stone,CD-05-25-23-R01,3,0.5333333333333333,True,False,8.0,0.0,7.3,0.18045112781954886,6.105555555555555,0.0
bon bueno,CD-05-25-23-R01,6,0.5333333333333333,True,False,4.6,0.0,0.1,0.09615384615384616,6.105555555555555,0.0
reprehend,CD-05-25-23-R01,4,0.5333333333333333,True,False,5.75,0.0,2.6,0.12,6.105555555555555,0.0
river in egypt,CD-05-25-23-R01,1,0.5333333333333333,True,False,6.75,0.0,2.1,0.1,6.105555555555555,0.0
regimental,CD-05-25-23-R01,2,0.5333333333333333,True,False,6.333333333333333,0.0,3.7,0.09210526315789473,6.105555555555555,0.0
cronus,CD-05-25-23-R01,5,0.5333333333333333,True,False,5.2,0.0,1.1,0.05555555555555555,6.105555555555555,0.0
go otto go,CD-05-25-23-R02,1,0.06666666666666667,True,False,0.0,0.0,5.0,0.20930232558139536,2.625,0.0
suga steve,CD-05-25-23-R02,6,0.06666666666666667,True,False,6.0,0.0,4.1,0.12,2.625,0.0
beaudacious colton,CD-05-25-23-R02,2,0.06666666666666667,True,False,4.0,0.0,3.2,0.03333333333333333,2.625,0.0
cassius,CD-05-25-23-R02,7,0.06666666666666667,True,False,0.0,0.0,5.0,0.17307692307692307,2.625,0.0
fifth avenue,CD-05-25-23-R02,4,0.06666666666666667,True,False,0.0,0.0,5.0,0.18045112781954886,2.625,0.0
techne,CD-05-25-23-R02,8,0.06666666666666667,True,False,11.0,0.0,4.1,0.0,2.625,0.0
bernin hot,CD-05-25-23-R02,5,0.06666666666666667,True,False,0.0,0.0,5.0,0.09210526315789473,2.625,0.0
liberal arts,CD-05-25-23-R02,3,0.06666666666666667,True,False,0.0,0.0,5.0,0.09615384615384616,2.625,0.0
prana,CD-05-25-23-R03,4,0.5333333333333333,True,False,3.75,0.25,2.4,0.0,4.825,0.25
luna moth,CD-05-25-23-R03,1,0.5333333333333333,True,False,4.2,0.2,0.3,0.13333333333333333,4.825,0.2
windy bay,CD-05-25-23-R03,2,0.5333333333333333,True,False,3.2,0.2,0.3,0.05555555555555555,4.825,0.2
byzantine,CD-05-25-23-R03,6,0.5333333333333333,True,False,4.8,0.2,0.6,0.1,4.825,0.2
indy again,CD-05-25-23-R03,5,0.5333333333333333,True,False,7.0,0.2,1.2,0.06521739130434782,4.825,0.2
east shore,CD-05-25-23-R03,3,0.5333333333333333,True,False,6.0,0.2,0.5,0.175,4.825,0.2
unstoppable me,CD-05-25-23-R04,7,0.5333333333333333,True,False,4.2,0.2,2.4,0.0,5.475,0.2
beocca,CD-05-25-23-R04,3,0.5333333333333333,True,False,5.2,0.0,0.4,0.0,5.475,0.0
writeitontheice,CD-05-25-23-R04,5,0.5333333333333333,True,False,6.4,0.0,0.3,0.0,5.475,0.0
out of alcatraz,CD-05-25-23-R04,6,0.5333333333333333,True,False,4.6,0.2,0.1,0.0,5.475,0.2
shazier,CD-05-25-23-R04,8,0.5333333333333333,True,False,5.6,0.0,2.1,0.1,5.475,0.0
sprinklehead,CD-05-25-23-R04,1,0.5333333333333333,True,False,8.0,0.0,1.1,0.12,5.475,0.0
paid in full,CD-05-25-23-R04,2,0.5333333333333333,True,False,6.6,0.0,0.1,0.0,5.475,0.0
ronithelimodriver,CD-05-25-23-R04,4,0.5333333333333333,True,False,3.2,0.0,0.4,0.06521739130434782,5.475,0.0
whisper not gb,CD-05-25-23-R05,3,0.4666666666666667,False,True,5.6,0.0,0.4,0.18045112781954886,4.9,0.0
mr thunderstruck,CD-05-25-23-R05,5,0.4666666666666667,False,True,4.2,0.0,0.7,0.175,4.9,0.0
easy time,CD-05-25-23-R05,4,0.4666666666666667,False,True,4.0,0.0,0.2,0.09210526315789473,4.9,0.0
flags up,CD-05-25-23-R05,6,0.4666666666666667,False,True,4.6,0.2,0.8,0.08771929824561403,4.9,0.0
editorial comment arg,CD-05-25-23-R05,8,0.4666666666666667,False,True,4.8,0.4,2.0,0.16666666666666666,4.9,0.0
legal attack gb,CD-05-25-23-R05,7,0.4666666666666667,False,True,7.0,0.2,0.8,0.06896551724137931,4.9,0.0
gallant guy,CD-05-25-23-R05,1,0.4666666666666667,False,True,5.0,0.2,1.9,0.17307692307692307,4.9,0.0
market analysis,CD-05-25-23-R05,2,0.4666666666666667,False,True,4.0,0.4,0.6,0.09615384615384616,4.9,0.0
junior bug,CD-05-25-23-R06,2,0.3333333333333333,True,False,3.2,0.2,1.2,0.20930232558139536,3.5142857142857147,0.2
tetsu,CD-05-25-23-R06,3,0.3333333333333333,True,False,3.4,0.0,1.0,0.15,3.5142857142857147,0.0
test pilot,CD-05-25-23-R06,5,0.3333333333333333,True,False,2.8,0.2,1.2,0.09210526315789473,3.5142857142857147,0.2
khozan's success,CD-05-25-23-R06,7,0.3333333333333333,True,False,1.8,0.6,1.0,0.15384615384615385,3.5142857142857147,0.6
doubly blessed,CD-05-25-23-R06,4,0.3333333333333333,True,False,3.8,0.0,1.1,0.08771929824561403,3.5142857142857147,0.0
upstriker,CD-05-25-23-R06,1,0.3333333333333333,True,False,4.6,0.2,1.0,0.125,3.5142857142857147,0.2
hooperdrivesthboat,CD-05-25-23-R06,6,0.3333333333333333,True,False,5.0,0.2,0.7,0.09615384615384616,3.5142857142857147,0.2
non violence,CD-05-25-23-R07,1,0.26666666666666666,True,False,3.5,0.25,2.2,0.15789473684210525,3.807142857142857,0.25
beauxs artes,CD-05-25-23-R07,6,0.26666666666666666,True,False,3.0,0.2,0.5,0.18045112781954886,3.807142857142857,0.2
cancel this,CD-05-25-23-R07,2,0.26666666666666666,True,False,3.0,0.0,0.3,0.175,3.807142857142857,0.0
code for success,CD-05-25-23-R07,5,0.26666666666666666,True,False,4.6,0.0,0.3,0.17307692307692307,3.807142857142857,0.0
three tipsy chix,CD-05-25-23-R07,7,0.26666666666666666,True,False,7.0,0.0,3.0,0.12,3.807142857142857,0.0
fine cotton,CD-05-25-23-R07,4,0.26666666666666666,True,False,3.8,0.2,1.8,0.09615384615384616,3.807142857142857,0.2
dawny,CD-05-25-23-R07,3,0.26666666666666666,True,False,1.75,0.25,1.7,0.18045112781954886,3.807142857142857,0.25
icarus,CD-05-25-23-R08,8,0.6,True,False,4.0,0.4,0.4,0.05555555555555555,4.24,0.4
cooke creek,CD-05-25-23-R08,3,0.6,True,False,5.2,0.0,0.7,0.06896551724137931,4.24,0.0
search engine,CD-05-25-23-R08,4,0.6,True,False,4.2,0.0,0.8,0.12,4.24,0.0
war campaign,CD-05-25-23-R08,1,0.6,True,False,4.4,0.2,0.5,0.08771929824561403,4.24,0.2
trident hit,CD-05-25-23-R08,6,0.6,True,False,3.6,0.2,0.4,0.15,4.24,0.2
trafalgar,CD-05-25-23-R08,7,0.6,True,False,4.0,0.4,0.6,0.125,4.24,0.4
commandperformance,CD-05-25-23-R08,5,0.6,True,False,4.2,0.4,0.4,0.18045112781954886,4.24,0.4
tartufo,CD-05-25-23-R08,9,0.6,True,False,4.4,0.0,0.6,0.17307692307692307,4.24,0.0
creative minister,CD-05-25-23-R08,2,0.6,True,False,3.4,0.0,0.2,0.09210526315789473,4.24,0.0
gilded age,CD-05-25-23-R08,10,0.6,True,False,5.0,0.2,0.4,0.175,4.24,0.2
tamara's way,CD-05-26-23-R01,4,0.2,True,False,5.75,0.0,1.6,0.0,4.7700000000000005,0.0
kall kat,CD-05-26-23-R01,1,0.2,True,False,5.5,0.0,3.7,0.06666666666666667,4.7700000000000005,0.0
soulful tara,CD-05-26-23-R01,5,0.2,True,False,0.0,0.0,6.0,0.13333333333333333,4.7700000000000005,0.0
mahomebred,CD-05-26-23-R01,2,0.2,True,False,7.2,0.0,0.4,0.05555555555555555,4.7700000000000005,0.0
cortado,CD-05-26-23-R01,3,0.2,True,False,5.4,0.0,0.8,0.1,4.7700000000000005,0.0
raymond,CD-05-26-23-R02,4,0.26666666666666666,True,False,5.8,0.0,0.7,0.06521739130434782,4.5200000000000005,0.0
amani's eagle,CD-05-26-23-R02,2,0.26666666666666666,True,False,5.4,0.0,1.5,0.25,4.5200000000000005,0.0
